sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30,sensor31,sensor32,sensor33,sensor34,sensor35,sensor36,sensor37,sensor38,sensor39,sensor40,sensor41,sensor42,sensor43,sensor44,sensor45,sensor46,sensor47,sensor48,sensor49,sensor50,sensor51,sensor52,sensor53,sensor54,sensor55,sensor56,sensor57,sensor58,sensor59,sensor60,sensor61,sensor62,sensor63,sensor64,sensor65,sensor66,sensor67,sensor68,sensor69,sensor70,sensor71,sensor72,sensor73,sensor74,sensor75,sensor76,sensor77,sensor78,sensor79,sensor80,time
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,9.040001
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,9.373334
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,9.706667
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,10.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,10.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,10.70667
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,11.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,11.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,11.70667
0.4013506,0.3616657,0.4301991,0.5056319,0.5779428,0.6223211,0.6168411,0.6467237,0.5921494,0.5372179,0.3946813,0.3486107,0.4106449,0.477818,0.5388048,0.5774136,0.5717152,0.6204446,0.5732527,0.5245737,0.381871,0.3322048,0.3890152,0.4465871,0.4975913,0.5837905,0.5231501,0.5908623,0.5520584,0.5092119,0.3677882,0.3143198,0.3638055,0.4136475,0.4549735,0.545629,0.4758098,0.5609069,0.5283931,0.4909115,0.3497633,0.298575,0.3601588,0.3797623,0.4134873,0.45114,0.4916533,0.5170677,0.5030766,0.473784,0.3291509,0.3242213,0.3253305,0.3479813,0.3749748,0.4511871,0.5174513,0.3922296,0.4820631,0.4533844,0.3077678,0.3308809,0.2877439,0.3160836,0.3391758,0.3760424,0.4870071,0.3351119,0.4596313,0.282862,0.2914083,0.2419342,0.2684984,0.2939526,0.3127238,0.3233012,0.4686598,0.3094971,0.4427316,0.2612795,12.04
0.4013506,0.3616657,0.4301991,0.5056319,0.5779428,0.6223211,0.6168411,0.6467237,0.5921494,0.5372179,0.3946813,0.3486107,0.4106449,0.477818,0.5388048,0.5762194,0.5717152,0.6204446,0.5732527,0.5245737,0.381871,0.3322048,0.3890152,0.4465871,0.4975913,0.5294712,0.566965,0.5900189,0.5520584,0.5092119,0.3677882,0.3135151,0.3638055,0.4136475,0.4549735,0.4971054,0.5818953,0.4476366,0.5283931,0.4909115,0.3497633,0.2985058,0.3952035,0.3797623,0.4134873,0.4335817,0.5484444,0.4080988,0.5030766,0.473784,0.3291509,0.3305933,0.3333097,0.3479813,0.3749748,0.3931476,0.5174513,0.3686866,0.4820631,0.4533844,0.3077678,0.2608247,0.3063204,0.3160836,0.3391758,0.3540335,0.4870071,0.3845178,0.4596313,0.282862,0.2914083,0.2398341,0.2684984,0.2939526,0.3127238,0.3233012,0.4686598,0.4566938,0.4427316,0.2612795,12.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.5155911,0.5274205,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.4549735,0.4782891,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.4007901,0.4134873,0.4314145,0.4426472,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.3665648,0.3479813,0.3749748,0.3899824,0.3890781,0.5012925,0.4820631,0.4533844,0.3077678,0.2592371,0.2867604,0.3160836,0.3391758,0.3520108,0.3490047,0.4726565,0.4596313,0.282862,0.2914083,0.2398341,0.2684984,0.2939526,0.3127238,0.3233012,0.3231496,0.3335768,0.4427316,0.2612795,12.70666
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.3779373,0.3899824,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.3584701,0.3391758,0.3520108,0.486741,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.294603,0.3127238,0.3233012,0.4686598,0.4566996,0.4427316,0.2612795,13.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.4192063,0.3920742,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.3391758,0.3520108,0.4853103,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.3407623,0.3127238,0.3233012,0.3231496,0.4566996,0.4427316,0.2612795,13.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5356066,0.4328657,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.3749748,0.3899824,0.3902252,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.3391758,0.3520108,0.3490047,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.3762316,0.3127238,0.3233012,0.3231496,0.4566996,0.4427316,0.2612795,13.70666
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6168411,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.5762194,0.5717152,0.5279158,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.5266653,0.5231501,0.4879575,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.4782891,0.4758098,0.4476366,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.4634167,0.4314145,0.4308129,0.4080988,0.5030766,0.473784,0.3291509,0.3939538,0.4252711,0.3479813,0.3749748,0.3899824,0.3890781,0.3686866,0.4820631,0.4533844,0.3077678,0.3663115,0.2877439,0.3160836,0.3391758,0.3520108,0.3490047,0.3351119,0.3505096,0.282862,0.2914083,0.3452515,0.2693956,0.2939526,0.3127238,0.3233012,0.3231496,0.3082479,0.288286,0.2612795,14.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.5632219,0.4896896,0.4169017,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.5279158,0.4641982,0.4444657,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.532119,0.4879575,0.435398,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5495488,0.4782891,0.4758098,0.4476366,0.4036495,0.3535538,0.3497633,0.4191873,0.4796169,0.5107836,0.4134873,0.4314145,0.4308129,0.4080988,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.3749748,0.3899824,0.3890781,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.3391758,0.3520108,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.3127238,0.3233012,0.3231496,0.3082479,0.288286,0.2612795,14.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6383436,0.4896896,0.4157122,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.4641982,0.3984419,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.5887556,0.4879575,0.435398,0.3777556,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.4842641,0.4758098,0.4476366,0.4036495,0.3535252,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.4314145,0.4308129,0.4080988,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.3899824,0.3890781,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.3520108,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.3233012,0.3231496,0.3082479,0.288286,0.2612795,14.70666
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.4896896,0.4157122,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.4641982,0.3984419,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.435398,0.3777556,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5491558,0.4476366,0.4036495,0.3535252,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5480722,0.4308129,0.4080988,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.3904832,0.3890781,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.3520108,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.3247041,0.3231496,0.3082479,0.288286,0.2612795,15.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.4896896,0.4157122,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.4641982,0.3984419,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.435398,0.3777556,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5482949,0.4036495,0.3535252,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.4479357,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.3231496,0.3082479,0.288286,0.2612795,15.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.450188,0.3777556,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.4036495,0.3535252,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4772152,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.3082479,0.288286,0.2612795,15.70666
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5029464,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.288286,0.2612795,16.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4815544,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.3889701,0.2612795,16.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4146347,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.3190209,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.2946077,0.2612795,16.70666
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.4596313,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.4566996,0.4427316,0.2612795,17.04
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.5908623,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5818953,0.5609069,0.5283931,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.5484444,0.5316289,0.5030766,0.473784,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.5174513,0.5012925,0.4820631,0.4533844,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.4870071,0.4774182,0.3139952,0.282862,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.4686598,0.3082482,0.288286,0.2612795,17.37333
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6905051,0.6864812,0.6467237,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.6563773,0.6530342,0.6204446,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.6195737,0.6169727,0.4879575,0.435398,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.5195873,0.4476366,0.4036495,0.4909115,0.3497633,0.4191873,0.4796169,0.5107836,0.5357556,0.5487372,0.4308129,0.4080988,0.370547,0.4071029,0.3291509,0.3939538,0.4503692,0.4871148,0.5069434,0.5183116,0.3949701,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.4804125,0.4902494,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4608897,0.468778,0.3231496,0.3082479,0.288286,0.2612795,17.70667
0.4013506,0.4906242,0.5479413,0.6039169,0.65761,0.6223211,0.6168411,0.5632219,0.5921494,0.5372179,0.3946813,0.4783228,0.5335578,0.583361,0.6285489,0.5975777,0.5717152,0.5279158,0.5732527,0.5245737,0.381871,0.4611843,0.5174453,0.5604185,0.598058,0.5728155,0.5231501,0.4879575,0.5520584,0.5092119,0.3677882,0.4415031,0.4987009,0.5357956,0.5663875,0.5837117,0.4758098,0.4476366,0.4036495,0.3538895,0.3497633,0.4191873,0.4796169,0.5107836,0.5355293,0.4314145,0.4308129,0.4080988,0.370547,0.3300787,0.3291509,0.3939538,0.4503692,0.4871148,0.3836859,0.3899824,0.3890781,0.3686866,0.3411385,0.303946,0.3077678,0.3663115,0.4203252,0.4633253,0.388692,0.3520108,0.3490047,0.3351119,0.3108102,0.2801128,0.2914083,0.3452515,0.3979366,0.4365572,0.4548113,0.3233012,0.3231496,0.3082479,0.288286,0.2612795,18.04
